index,daily_people_vaccinated,total_boosters,reproduction_rate,new_cases,location
70,127059.21077404865,82289919.52121153,,300577.8515978,Europe
71,127059.21077404865,82289919.52121153,,225261.1022868866,European Union
72,127189.6254805226,81303985.08123852,,49.32672775099744,Faeroe Islands
73,127189.6254805226,81303985.08123852,,2.6449599134079267,Falkland Islands
74,127059.21077404865,82289919.52121153,0.9788183489789993,99.38406982744516,Fiji
75,127160.83670704141,81464610.71511038,0.9972232144635589,1961.7485620429688,Finland
76,127059.21077404865,82289919.52121153,1.0360012083950256,48751.40347123457,France
77,127189.6254805226,81303985.08123852,,116.72231382074938,French Guiana
78,127189.6254805226,81303985.08123852,,86.3010018501504,French Polynesia
79,127189.6254805226,81303985.08123852,0.6875602371641226,50.96621272953822,Gabon
80,127189.6254805226,81303985.08123852,0.45861652048627943,11.619536077932866,Gambia
81,127189.6254805226,81303985.08123852,0.6929551897910539,2237.735264873573,Georgia
82,127059.21077404865,82289919.52121153,1.0678114770969307,49353.467974777544,Germany
83,127189.6254805226,81303985.08123852,0.8655343164268688,140.64896857261525,Ghana
84,127189.6254805226,81303985.08123852,,24.213000138446628,Gibraltar
85,127059.21077404865,82289919.52121153,1.0251193456076169,7729.955967679005,Greece
86,127189.6254805226,81303985.08123852,,17.35427863013354,Greenland
87,127189.6254805226,81303985.08123852,0.6054985293434165,28.014612412369576,Grenada
88,127189.6254805226,81303985.08123852,,271.64215322265994,Guadeloupe
89,127189.6254805226,81303985.08123852,,61.37320176708243,Guam
90,127105.00048732018,81781197.81390637,1.0428160915724407,1475.136961474079,Guatemala
91,127189.6254805226,81303985.08123852,,47.714497879249365,Guernsey
92,127189.6254805226,81303985.08123852,0.5926521615000033,31.80243036763873,Guinea
93,127189.6254805226,81303985.08123852,0.6088565396081348,8.578455187343462,Guinea-Bissau
94,127189.6254805226,81303985.08123852,1.021838619508276,92.36239034397694,Guyana
95,127189.6254805226,81303985.08123852,0.8736792972718158,32.084616062326155,Haiti
96,127059.21077404865,82289919.52121153,,497727.8979144903,High income
